date,produit,categorie,prix,quantite,ville,mode_paiement,vendeur,chiffre_affaires
2024-09-27,Parfum femme 100ml,Cosmétiques,28872.0,2.0,Kaolack,Wave,V049,57744.0
2024-08-26,Thé Lipton 200g,Alimentation,1881.0,4.0,Dakar,Espèces,V026,7524.0
2024-01-24,Lait en poudre 1kg,Alimentation,4198.0,5.0,Dakar,Espèces,V030,20990.0
2024-04-07,Gel coiffant 500ml,Cosmétiques,3975.0,1.0,Thiès,Wave,V049,3975.0
2024-11-28,Powerbank 10000mAh,Électronique,12733.0,1.0,Thiès,Wave,V037,12733.0
2024-04-20,Peinture 25L,Construction,36282.0,1.0,Thiès,Orange Money,V029,36282.0
2024-10-24,Tissu Wax 6 yards,Textile,19149.0,2.0,Dakar,Espèces,V022,38298.0
2024-08-17,Thé Lipton 200g,Alimentation,1876.0,1.0,Dakar,Orange Money,V013,1876.0
2024-06-19,Samsung Galaxy A25,Électronique,123519.0,2.0,Dakar,Orange Money,V039,247038.0
2024-01-12,"Téléviseur LED 32""",Électronique,119142.0,1.0,Ziguinchor,Wizall,V029,119142.0
2024-01-14,Gel coiffant 500ml,Cosmétiques,4865.0,3.0,Thiès,Wizall,V014,14595.0
2024-03-07,Mboubou femme,Textile,41951.0,2.0,Kaolack,Wave,V025,83902.0
2024-08-23,Tecno Spark 40 5G,Électronique,88953.0,2.0,Saint-Louis,Orange Money,V013,177906.0
2024-02-23,Huile végétale 5L,Alimentation,5840.0,1.0,Dakar,Free Money,V042,5840.0
2024-08-22,Powerbank 10000mAh,Électronique,13199.0,1.0,Dakar,Wave,V042,13199.0
2024-10-30,Tecno Spark 40 5G,Électronique,102298.0,1.0,Dakar,Free Money,V025,102298.0
2024-04-19,Peinture 25L,Construction,36412.0,1.0,Kaolack,Espèces,V044,36412.0
2024-05-08,Climatiseur 12000 BTU,Électroménager,309925.0,1.0,Kaolack,Orange Money,V005,309925.0
2024-07-22,Infinix Note 50 Pro,Électronique,154630.0,2.0,Ziguinchor,Wave,V037,309260.0
2024-08-31,Pagne Kenté 6 yards,Textile,24106.0,3.0,Dakar,Orange Money,V002,72318.0
2024-03-07,Huile palme 20L,Alimentation,17142.0,3.0,Thiès,Orange Money,V014,51426.0
2024-03-13,Écouteurs Bluetooth,Électronique,15929.0,1.0,Dakar,Espèces,V014,15929.0
2024-01-24,Lait en poudre 1kg,Alimentation,4185.0,2.0,Dakar,Orange Money,V005,8370.0
2024-05-14,Maquillage palette,Cosmétiques,18700.0,2.0,Dakar,Orange Money,V012,37400.0
2024-11-18,Écouteurs Bluetooth,Électronique,13654.0,1.0,Thiès,Wave,V049,13654.0
2024-02-05,Cuisinière 4 feux,Électroménager,174139.0,1.0,Saint-Louis,Wave,V046,174139.0
2024-07-14,Peinture 25L,Construction,32552.0,1.0,Thiès,Wizall,V048,32552.0
2024-09-14,Briques creuses (unité),Construction,183.0,328.0,Dakar,Free Money,V038,60024.0
2024-05-01,Réfrigérateur 180L,Électroménager,267290.0,1.0,Kaolack,Wave,V013,267290.0
2024-04-04,Huile d'argan 100ml,Cosmétiques,12177.0,1.0,Thiès,Orange Money,V021,12177.0
2024-09-04,Powerbank 10000mAh,Électronique,11741.0,1.0,Dakar,Orange Money,V020,11741.0
2024-03-24,Bazin riche 5 yards,Textile,33006.0,2.0,Ziguinchor,Espèces,V041,66012.0
2024-02-15,Sable 1m³,Construction,27836.0,3.0,Dakar,Orange Money,V046,83508.0
2024-07-15,Boubou brodé homme,Textile,46520.0,1.0,Dakar,Espèces,V006,46520.0
2024-06-18,Beurre de karité 500g,Cosmétiques,4713.0,1.0,Ziguinchor,Wave,V049,4713.0
2024-06-12,Riz brisé 50kg,Alimentation,22789.0,1.0,Dakar,Free Money,V006,22789.0
2024-12-06,Huawei Nova 13,Électronique,181991.0,1.0,Dakar,Wave,V011,181991.0
2024-07-12,Gravier 1m³,Construction,25756.0,1.0,Saint-Louis,Wave,V046,25756.0
2024-06-10,Bouilloire électrique,Électroménager,12726.0,1.0,Thiès,Wave,V017,12726.0
2024-08-12,Dentelle Guipure 5 yards,Textile,27777.0,1.0,Saint-Louis,Orange Money,V047,27777.0
2024-07-30,Huile d'argan 100ml,Cosmétiques,11407.0,2.0,Kaolack,Wave,V033,22814.0
2024-06-13,Porte métallique,Construction,75427.0,3.0,Kaolack,Orange Money,V031,226281.0
2024-09-08,Huawei Nova 13,Électronique,170978.0,1.0,Dakar,Free Money,V032,170978.0
2024-08-23,Maquillage palette,Cosmétiques,19486.0,1.0,Dakar,Wave,V003,19486.0
2024-08-19,Bazin riche 5 yards,Textile,37501.0,2.0,Dakar,Wave,V021,75002.0
2024-12-24,Gel coiffant 500ml,Cosmétiques,4555.0,1.0,Dakar,Wave,V031,4555.0
2024-10-11,"Téléviseur LED 32""",Électronique,135324.0,1.0,Thiès,Orange Money,V033,135324.0
2024-06-26,Samsung Galaxy A25,Électronique,127197.0,1.0,Dakar,Espèces,V040,127197.0
2024-07-07,Savon noir Dudu Osun,Cosmétiques,1619.0,1.0,Kaolack,Orange Money,V040,1619.0
2024-09-19,Mixeur,Électroménager,24101.0,1.0,Thiès,Wave,V031,24101.0
2024-01-16,Savon noir Dudu Osun,Cosmétiques,1541.0,2.0,Kaolack,Orange Money,V031,3082.0
2024-07-15,Gel coiffant 500ml,Cosmétiques,4208.0,1.0,Dakar,Espèces,V005,4208.0
2024-12-17,Moussor femme,Textile,15181.0,1.0,Dakar,Espèces,V044,15181.0
2024-10-19,Fer à repasser,Électroménager,19196.0,1.0,Dakar,Orange Money,V007,19196.0
2024-05-25,Peinture 25L,Construction,38203.0,2.0,Dakar,Carte bancaire,V018,76406.0
2024-02-12,Savon noir Dudu Osun,Cosmétiques,1470.0,2.0,Dakar,Wave,V004,2940.0
2024-12-17,Infinix Note 50 Pro,Électronique,153174.0,1.0,Ziguinchor,Wave,V026,153174.0
2024-05-15,Gravier 1m³,Construction,28280.0,3.0,Dakar,Wave,V040,84840.0
2024-10-08,Huile palme 20L,Alimentation,17273.0,1.0,Saint-Louis,Orange Money,V036,17273.0
2024-10-23,Riz brisé 50kg,Alimentation,27732.0,1.0,Dakar,Orange Money,V001,27732.0
2024-04-26,Lait en poudre 1kg,Alimentation,4218.0,2.0,Kaolack,Orange Money,V015,8436.0
2024-04-28,Sucre cristallisé 50kg,Alimentation,30196.0,3.0,Thiès,Wave,V023,90588.0
2024-10-05,Gel coiffant 500ml,Cosmétiques,4328.0,1.0,Thiès,Wave,V040,4328.0
2024-10-02,Huile d'argan 100ml,Cosmétiques,12045.0,1.0,Dakar,Wave,V032,12045.0
2024-09-16,Carrelage m²,Construction,8152.0,1.0,Thiès,Wave,V037,8152.0
2024-04-07,Parfum femme 100ml,Cosmétiques,28178.0,3.0,Dakar,Orange Money,V012,84534.0
2024-08-12,Henné naturel 100g,Cosmétiques,2267.0,1.0,Ziguinchor,Orange Money,V041,2267.0
2024-11-30,Huile végétale 5L,Alimentation,5421.0,1.0,Dakar,Carte bancaire,V017,5421.0
2024-10-14,Tissu Bogolan 3 yards,Textile,10382.0,2.0,Thiès,Wave,V036,20764.0
2024-10-14,Tecno Spark 40 5G,Électronique,105748.0,1.0,Dakar,Wave,V020,105748.0
2024-07-11,Chargeur rapide,Électronique,7478.0,2.0,Dakar,Wave,V011,14956.0
2024-02-26,Cuisinière 4 feux,Électroménager,158368.0,1.0,Ziguinchor,Wave,V009,158368.0
2024-01-29,Parfum femme 100ml,Cosmétiques,26707.0,1.0,Kaolack,Free Money,V004,26707.0
2024-11-14,Huile d'argan 100ml,Cosmétiques,13330.0,1.0,Thiès,Orange Money,V024,13330.0
2024-03-27,Tissu Bogolan 3 yards,Textile,10696.0,1.0,Dakar,Orange Money,V039,10696.0
2024-07-05,Bazin riche 5 yards,Textile,36705.0,4.0,Dakar,Orange Money,V008,146820.0
2024-05-24,Lait en poudre 1kg,Alimentation,4836.0,2.0,Dakar,Wave,V005,9672.0
2024-11-23,Ciment 50kg,Construction,4554.0,1.0,Thiès,Espèces,V030,4554.0
2024-08-10,Gel coiffant 500ml,Cosmétiques,4677.0,1.0,Dakar,Espèces,V001,4677.0
2024-11-07,Powerbank 10000mAh,Électronique,11141.0,1.0,Thiès,Orange Money,V021,11141.0
2024-09-18,Huile palme 20L,Alimentation,17165.0,1.0,Kaolack,Espèces,V029,17165.0
2024-10-15,Mixeur,Électroménager,25917.0,1.0,Saint-Louis,Espèces,V032,25917.0
2024-03-11,Riz brisé 50kg,Alimentation,23559.0,2.0,Kaolack,Wave,V044,47118.0
2024-11-01,Huile d'argan 100ml,Cosmétiques,10249.0,1.0,Dakar,Carte bancaire,V037,10249.0
2024-07-18,Huile végétale 5L,Alimentation,5291.0,1.0,Dakar,Wave,V038,5291.0
2024-01-12,Café Touba 500g,Alimentation,2434.0,1.0,Dakar,Espèces,V012,2434.0
2024-04-03,Sable 1m³,Construction,27815.0,3.0,Thiès,Carte bancaire,V016,83445.0
2024-04-09,Bouilloire électrique,Électroménager,11751.0,1.0,Dakar,Wave,V025,11751.0
2024-08-19,Crème éclaircissante 500ml,Cosmétiques,8207.0,1.0,Saint-Louis,Espèces,V028,8207.0
2024-01-24,Chargeur rapide,Électronique,8495.0,1.0,Dakar,Wave,V037,8495.0
2024-04-11,Mboubou femme,Textile,41511.0,2.0,Thiès,Orange Money,V016,83022.0
2024-08-27,Porte métallique,Construction,67872.0,5.0,Thiès,Orange Money,V013,339360.0
2024-12-08,Thé Lipton 200g,Alimentation,1887.0,2.0,Kaolack,Espèces,V006,3774.0
2024-09-13,Clé USB 32GB,Électronique,5228.0,1.0,Saint-Louis,Orange Money,V034,5228.0
2024-12-04,Mboubou femme,Textile,34238.0,3.0,Dakar,Espèces,V033,102714.0
2024-12-16,Dentelle Guipure 5 yards,Textile,28332.0,4.0,Dakar,Espèces,V009,113328.0
2024-05-29,"Téléviseur LED 32""",Électronique,129917.0,1.0,Saint-Louis,Orange Money,V030,129917.0
2024-09-16,Cuisinière 4 feux,Électroménager,185338.0,1.0,Dakar,Espèces,V037,185338.0
2024-07-15,Micro-ondes 20L,Électroménager,68105.0,1.0,Dakar,Free Money,V028,68105.0
2024-12-04,Henné naturel 100g,Cosmétiques,2641.0,1.0,Dakar,Orange Money,V026,2641.0
2024-05-03,Savon noir Dudu Osun,Cosmétiques,1708.0,1.0,Dakar,Orange Money,V006,1708.0
2024-12-11,iPhone 12,Électronique,438072.0,1.0,Dakar,Orange Money,V004,438072.0
2024-05-12,Tissu Wax 6 yards,Textile,19262.0,1.0,Dakar,Free Money,V003,19262.0
2024-01-31,Crème éclaircissante 500ml,Cosmétiques,7974.0,1.0,Saint-Louis,Espèces,V017,7974.0
2024-03-19,Voile hijab,Textile,3481.0,1.0,Dakar,Orange Money,V023,3481.0
2024-08-22,Crème éclaircissante 500ml,Cosmétiques,9102.0,2.0,Kaolack,Wave,V042,18204.0
2024-07-31,Parfum femme 100ml,Cosmétiques,28509.0,1.0,Thiès,Espèces,V002,28509.0
2024-10-18,Parfum femme 100ml,Cosmétiques,29957.0,2.0,Dakar,Orange Money,V038,59914.0
2024-06-25,Fer à repasser,Électroménager,19696.0,1.0,Dakar,Wave,V048,19696.0
2024-06-14,iPhone 12,Électronique,448404.0,1.0,Ziguinchor,Espèces,V005,448404.0
2024-08-27,Huile végétale 5L,Alimentation,,2.0,Thiès,Free Money,V035,10380.0
2024-05-31,Tôles ondulées (unité),Construction,12164.0,10.0,Dakar,Espèces,V023,121640.0
2024-07-05,Mboubou femme,Textile,41516.0,1.0,Kaolack,Orange Money,V010,41516.0
2024-05-17,Savon noir Dudu Osun,Cosmétiques,1410.0,1.0,Thiès,Espèces,V024,1410.0
2024-01-13,Écouteurs Bluetooth,Électronique,15089.0,1.0,Dakar,Wave,V045,15089.0
2024-09-27,Tecno Spark 40 5G,Électronique,95517.0,1.0,Thiès,Orange Money,V023,95517.0
2024-04-02,Congélateur 200L,Électroménager,229880.0,1.0,Thiès,Orange Money,V016,229880.0
2024-11-23,Maquillage palette,Cosmétiques,20342.0,1.0,Dakar,Wave,V020,20342.0
2024-07-09,Sarouel coton,Textile,12817.0,3.0,Dakar,Orange Money,V034,38451.0
2024-04-18,Infinix Note 50 Pro,Électronique,145013.0,1.0,Ziguinchor,Espèces,V014,145013.0
2024-12-30,iPhone 12,Électronique,461472.0,1.0,Thiès,Wave,V003,461472.0
2024-03-14,Henné naturel 100g,Cosmétiques,2481.0,1.0,Thiès,Wave,V024,2481.0
2024-07-11,Peinture 25L,Construction,37693.0,2.0,Thiès,Free Money,V025,75386.0
2024-08-31,Huile d'argan 100ml,Cosmétiques,10218.0,1.0,Dakar,Wizall,V046,10218.0
2024-11-24,Maquillage palette,Cosmétiques,19408.0,1.0,Dakar,Carte bancaire,V030,19408.0
2024-02-19,Tecno Spark 40 5G,Électronique,93961.0,1.0,Kaolack,Orange Money,V007,93961.0
2024-07-22,Fer à repasser,Électroménager,16361.0,1.0,Dakar,Orange Money,V006,16361.0
2024-08-24,Dentelle Guipure 5 yards,Textile,28374.0,5.0,Dakar,Wave,V049,141870.0
2024-07-16,Boubou brodé homme,Textile,49752.0,2.0,Dakar,Wave,V011,99504.0
2024-07-14,Briques creuses (unité),Construction,187.0,77.0,Dakar,Wave,V039,14399.0
2024-01-25,Climatiseur 12000 BTU,Électroménager,330216.0,1.0,Dakar,Orange Money,V012,330216.0
2024-01-03,Farine blé 50kg,Alimentation,28371.0,3.0,Saint-Louis,Wave,V045,85113.0
2024-10-26,Clé USB 32GB,Électronique,4521.0,1.0,Thiès,Espèces,V046,4521.0
2024-05-04,Fer à béton 12mm,Construction,539.0,467.0,Dakar,Espèces,V024,251713.0
2024-10-07,Congélateur 200L,Électroménager,234658.0,1.0,Dakar,Wave,V048,234658.0
2024-01-26,Café Touba 500g,Alimentation,2309.0,4.0,Dakar,Wave,V039,9236.0
2024-12-18,Bouilloire électrique,Électroménager,12313.0,1.0,Dakar,Orange Money,V049,12313.0
2024-11-20,Beurre de karité 500g,Cosmétiques,4852.0,2.0,Saint-Louis,Carte bancaire,V038,9704.0
2024-10-26,Huile végétale 5L,Alimentation,5814.0,2.0,Saint-Louis,Wizall,V021,11628.0
2024-04-16,Machine à laver 7kg,Électroménager,180115.0,1.0,Saint-Louis,Orange Money,V040,180115.0
2024-04-16,Henné naturel 100g,Cosmétiques,2620.0,1.0,Thiès,Wave,V045,2620.0
2024-07-26,Fer à repasser,Électroménager,19578.0,1.0,Dakar,Espèces,V009,19578.0
2024-03-29,Sucre cristallisé 50kg,Alimentation,30252.0,2.0,Dakar,Free Money,V018,60504.0
2024-06-26,Samsung Galaxy A25,Électronique,116577.0,1.0,Dakar,Orange Money,V013,116577.0
2024-11-24,Machine à laver 7kg,Électroménager,202238.0,1.0,Kaolack,Orange Money,V041,202238.0
2024-11-09,Réfrigérateur 180L,Électroménager,274809.0,1.0,Thiès,Orange Money,V038,274809.0
2024-08-22,Crème éclaircissante 500ml,Cosmétiques,9980.0,1.0,Thiès,Orange Money,V040,9980.0
2024-05-14,Tecno Spark 40 5G,Électronique,95160.0,1.0,Dakar,Espèces,V009,95160.0
2024-06-27,Huile d'argan 100ml,Cosmétiques,11687.0,1.0,Thiès,Free Money,V014,11687.0
2024-01-21,Samsung Galaxy A25,Électronique,120517.0,1.0,Dakar,Wave,V038,120517.0
2024-02-16,Chargeur rapide,Électronique,7799.0,2.0,Dakar,Espèces,V040,15598.0
2024-03-03,Riz parfumé 50kg,Alimentation,33163.0,3.0,Saint-Louis,Espèces,V002,99489.0
2024-10-16,Crème éclaircissante 500ml,Cosmétiques,7369.0,1.0,Thiès,Free Money,V032,7369.0
2024-08-18,Fenêtre aluminium,Construction,40858.0,2.0,Dakar,Carte bancaire,V033,81716.0
2024-12-29,Café Touba 500g,Alimentation,2537.0,2.0,Thiès,Espèces,V028,5074.0
2024-07-28,Peinture 25L,Construction,32660.0,2.0,Dakar,Orange Money,V043,65320.0
2024-11-03,Parfum femme 100ml,Cosmétiques,27398.0,2.0,Ziguinchor,Wave,V013,54796.0
2024-09-20,Machine à laver 7kg,Électroménager,210306.0,1.0,Dakar,Orange Money,V029,210306.0
2024-07-31,Infinix Note 50 Pro,Électronique,151692.0,1.0,Saint-Louis,Espèces,V030,151692.0
2024-05-11,Peinture 25L,Construction,34018.0,2.0,Ziguinchor,Wave,V018,68036.0
2024-04-19,Huile d'argan 100ml,Cosmétiques,10667.0,1.0,Thiès,Wave,V013,10667.0
2024-05-26,Ciment 50kg,Construction,4206.0,1.0,Dakar,Carte bancaire,V026,4206.0
2024-10-29,Sable 1m³,Construction,21725.0,1.0,Thiès,Free Money,V030,21725.0
2024-11-11,Henné naturel 100g,Cosmétiques,2351.0,1.0,Dakar,Espèces,V034,2351.0
2024-05-29,Climatiseur 12000 BTU,Électroménager,325643.0,1.0,Ziguinchor,Espèces,V013,325643.0
2024-04-01,Pagne Kenté 6 yards,Textile,19586.0,1.0,Dakar,Free Money,V028,19586.0
2024-06-24,Farine blé 50kg,Alimentation,26613.0,1.0,Saint-Louis,Wave,V017,26613.0
2024-11-01,Samsung Galaxy A25,Électronique,119454.0,1.0,Dakar,Orange Money,V037,119454.0
2024-07-15,Porte métallique,Construction,81573.0,2.0,Kaolack,Orange Money,V020,163146.0
2024-02-06,Moussor femme,Textile,14661.0,2.0,Kaolack,Orange Money,V038,29322.0
2024-04-07,Henné naturel 100g,Cosmétiques,2783.0,3.0,Dakar,Orange Money,V040,8349.0
2024-01-22,Mboubou femme,Textile,42102.0,2.0,Dakar,Wizall,V044,84204.0
2024-05-30,Mixeur,Électroménager,25971.0,1.0,Kaolack,Wave,V033,25971.0
2024-10-20,Henné naturel 100g,Cosmétiques,2585.0,3.0,Dakar,Orange Money,V003,7755.0
2024-08-22,Porte métallique,Construction,78029.0,3.0,Dakar,Wave,V048,234087.0
2024-09-12,Tôles ondulées (unité),Construction,12136.0,1.0,Dakar,Espèces,V047,12136.0
2024-12-16,Mixeur,Électroménager,22528.0,1.0,Saint-Louis,Free Money,V028,22528.0
2024-07-06,Voile hijab,Textile,3133.0,2.0,Ziguinchor,Carte bancaire,V018,6266.0
2024-03-29,Dattes 1kg,Alimentation,2743.0,3.0,Dakar,Orange Money,V036,8229.0
2024-06-21,Tecno Spark 40 5G,Électronique,94564.0,1.0,Dakar,Wave,V031,94564.0
2024-04-07,Farine blé 50kg,Alimentation,30417.0,1.0,Dakar,Orange Money,V017,30417.0
2024-02-20,Infinix Note 50 Pro,Électronique,147754.0,1.0,Kaolack,Wizall,V012,147754.0
2024-08-18,Infinix Note 50 Pro,Électronique,148245.0,1.0,Dakar,Wave,V024,148245.0
2024-05-29,Carrelage m²,Construction,8353.0,2.0,Dakar,Wave,V010,16706.0
2024-09-19,Tissu Bogolan 3 yards,Textile,13469.0,1.0,Ziguinchor,Free Money,V038,13469.0
2024-03-15,Lait en poudre 1kg,Alimentation,4348.0,5.0,Dakar,Orange Money,V008,21740.0
2024-11-05,Sarouel coton,Textile,11299.0,3.0,Thiès,Orange Money,V005,33897.0
2024-12-22,Beurre de karité 500g,Cosmétiques,5006.0,1.0,Saint-Louis,Wave,V020,5006.0
2024-03-07,Carrelage m²,Construction,8169.0,1.0,Thiès,Orange Money,V009,8169.0
2024-07-25,Samsung Galaxy A25,Électronique,118233.0,1.0,Thiès,Orange Money,V048,118233.0
2024-10-30,Henné naturel 100g,Cosmétiques,2505.0,1.0,Kaolack,Espèces,V041,2505.0
2024-07-12,Cuisinière 4 feux,Électroménager,163687.0,1.0,Thiès,Orange Money,V016,163687.0
2024-03-31,Tissu Bogolan 3 yards,Textile,13325.0,1.0,Dakar,Orange Money,V014,13325.0
2024-02-07,Mboubou femme,Textile,35342.0,2.0,Thiès,Wave,V032,70684.0
2024-11-18,Fenêtre aluminium,Construction,43816.0,2.0,Ziguinchor,Wave,V002,87632.0
2024-02-06,Briques creuses (unité),Construction,185.0,166.0,Dakar,Wave,V014,30710.0
2024-03-04,Riz brisé 50kg,Alimentation,28097.0,2.0,Kaolack,Wave,V045,56194.0
2024-01-09,Farine blé 50kg,Alimentation,26373.0,1.0,Kaolack,Orange Money,V021,26373.0
2024-10-20,Carrelage m²,Construction,7877.0,2.0,Saint-Louis,Wave,V013,15754.0
2024-12-20,Moussor femme,Textile,14239.0,1.0,Ziguinchor,Wave,V041,14239.0
2024-02-13,Huawei Nova 13,Électronique,180356.0,1.0,Dakar,Wave,V008,180356.0
2024-04-02,Briques creuses (unité),Construction,205.0,395.0,Ziguinchor,Espèces,V006,80975.0
2024-01-02,Réfrigérateur 180L,Électroménager,298077.0,1.0,Thiès,Espèces,V022,298077.0
2024-02-12,Machine à laver 7kg,Électroménager,197871.0,1.0,Saint-Louis,Wave,V035,197871.0
2024-09-26,Samsung Galaxy A25,Électronique,122259.0,1.0,Dakar,Orange Money,V044,122259.0
2024-04-25,Maquillage palette,Cosmétiques,19706.0,1.0,Thiès,Free Money,V028,19706.0
2024-11-12,Savon noir Dudu Osun,Cosmétiques,1629.0,3.0,Kaolack,Wave,V047,4887.0
2024-03-03,Riz parfumé 50kg,Alimentation,32964.0,2.0,Dakar,Wave,V031,65928.0
2024-07-20,Briques creuses (unité),Construction,218.0,181.0,Thiès,Wave,V041,39458.0
2024-02-26,Gel coiffant 500ml,Cosmétiques,4347.0,1.0,Saint-Louis,Carte bancaire,V043,4347.0
2024-09-19,Ventilateur sur pied,Électroménager,34057.0,1.0,Thiès,Orange Money,V013,34057.0
2024-08-23,Peinture 25L,Construction,37039.0,1.0,Thiès,Free Money,V028,37039.0
2024-07-03,Dattes 1kg,Alimentation,3006.0,3.0,Dakar,Espèces,V016,9018.0
2024-08-07,Mixeur,Électroménager,24299.0,1.0,Ziguinchor,Espèces,V011,24299.0
2024-06-05,Henné naturel 100g,Cosmétiques,2332.0,3.0,Dakar,Orange Money,V014,6996.0
2024-10-25,"Téléviseur LED 32""",Électronique,132751.0,1.0,Dakar,Espèces,V038,132751.0
2024-08-23,Cuisinière 4 feux,Électroménager,185528.0,1.0,Kaolack,Wave,V029,185528.0
2024-07-25,Maquillage palette,Cosmétiques,17025.0,1.0,Dakar,Wave,V015,17025.0
2024-03-26,Gel coiffant 500ml,Cosmétiques,4408.0,1.0,Kaolack,Orange Money,V023,4408.0
2024-12-21,Carrelage m²,Construction,8042.0,2.0,Thiès,Wave,V008,16084.0
2024-06-05,Micro-ondes 20L,Électroménager,64746.0,1.0,Kaolack,Orange Money,V001,64746.0
2024-06-18,Tecno Spark 40 5G,Électronique,94630.0,1.0,Dakar,Carte bancaire,V025,94630.0
2024-12-07,Climatiseur 12000 BTU,Électroménager,345636.0,1.0,Ziguinchor,Espèces,V045,345636.0
2024-08-02,Mixeur,Électroménager,23001.0,1.0,Dakar,Espèces,V041,23001.0
2024-08-21,Ciment 50kg,Construction,4051.0,1.0,Dakar,Wave,V044,4051.0
2024-12-07,Cuisinière 4 feux,Électroménager,182107.0,1.0,Thiès,Wave,V013,182107.0
2024-10-18,Voile hijab,Textile,3584.0,1.0,Dakar,Espèces,V032,3584.0
2024-05-10,Parfum homme 100ml,Cosmétiques,22913.0,1.0,Saint-Louis,Espèces,V024,22913.0
2024-04-03,Congélateur 200L,Électroménager,250019.0,1.0,Dakar,Espèces,V044,250019.0
2024-03-07,Powerbank 10000mAh,Électronique,10976.0,1.0,Thiès,Orange Money,V026,10976.0
2024-02-11,Peinture 25L,Construction,31932.0,1.0,Ziguinchor,Orange Money,V025,31932.0
2024-10-03,Fer à repasser,Électroménager,18584.0,1.0,Kaolack,Orange Money,V015,18584.0
2024-11-17,Machine à laver 7kg,Électroménager,194593.0,1.0,Dakar,Orange Money,V016,194593.0
2024-04-08,Machine à laver 7kg,Électroménager,204525.0,1.0,Thiès,Wave,V001,204525.0
2024-06-07,Mixeur,Électroménager,27466.0,1.0,Dakar,Espèces,V029,27466.0
2024-05-23,Porte métallique,Construction,75184.0,10.0,Dakar,Wave,V010,751840.0
2024-02-26,Huile palme 20L,Alimentation,18462.0,1.0,Dakar,Carte bancaire,V034,18462.0
2024-08-17,Briques creuses (unité),Construction,217.0,272.0,Ziguinchor,Espèces,V024,59024.0
2024-12-15,Huile de coco 250ml,Cosmétiques,3693.0,1.0,Thiès,Orange Money,V046,3693.0
2024-02-19,Huile de coco 250ml,Cosmétiques,3448.0,3.0,Dakar,Wave,V027,10344.0
2024-11-21,Congélateur 200L,Électroménager,250867.0,1.0,Dakar,Orange Money,V002,250867.0
2024-06-23,Dattes 1kg,Alimentation,3098.0,1.0,Dakar,Orange Money,V049,3098.0
2024-07-22,Sarouel coton,Textile,11268.0,1.0,Thiès,Wave,V041,11268.0
2024-07-15,Ciment 50kg,Construction,4325.0,5.0,Thiès,Wave,V020,21625.0
2024-10-14,Carrelage m²,Construction,8406.0,2.0,Dakar,Wave,V042,16812.0
2024-04-17,Riz parfumé 50kg,Alimentation,30180.0,1.0,Dakar,Espèces,V020,30180.0
2024-08-25,Carrelage m²,Construction,8486.0,5.0,Dakar,Orange Money,V025,42430.0
2024-09-26,Tissu Bogolan 3 yards,Textile,13716.0,2.0,Kaolack,Wave,V034,27432.0
2024-10-19,Lait en poudre 1kg,Alimentation,4350.0,2.0,Saint-Louis,Espèces,V047,8700.0
2024-10-10,iPhone 12,Électronique,460115.0,1.0,Dakar,Espèces,V049,460115.0
2024-04-22,Tôles ondulées (unité),Construction,11968.0,10.0,Dakar,Orange Money,V046,119680.0
2024-11-07,Huile de coco 250ml,Cosmétiques,3831.0,2.0,Thiès,Orange Money,V001,7662.0
2024-08-18,Parfum femme 100ml,Cosmétiques,23662.0,2.0,Ziguinchor,Wave,V014,47324.0
2024-07-29,Carrelage m²,Construction,8443.0,1.0,Dakar,Wave,V035,8443.0
2024-08-14,Gel coiffant 500ml,Cosmétiques,4343.0,2.0,Ziguinchor,Free Money,V024,8686.0
2024-10-29,Sarouel coton,Textile,12376.0,1.0,Thiès,Orange Money,V022,12376.0
2024-01-22,Crème éclaircissante 500ml,Cosmétiques,9432.0,1.0,Dakar,Wave,V008,9432.0
2024-07-11,iPhone 12,Électronique,450745.0,1.0,Ziguinchor,Free Money,V018,450745.0
2024-11-12,Huile palme 20L,Alimentation,17160.0,1.0,Ziguinchor,Free Money,V028,17160.0
2024-09-06,Sarouel coton,Textile,12801.0,2.0,Dakar,Wave,V002,25602.0
2024-01-29,Gravier 1m³,Construction,24604.0,2.0,Dakar,Wave,V029,49208.0
2024-10-29,Congélateur 200L,Électroménager,228508.0,1.0,Kaolack,Orange Money,V006,228508.0
